global_dice,global_iou,pixel_precision,pixel_recall,mean_defective_image_dice,median_defective_image_dice,defective_images_zero_detected_pixels,mean_predicted_defect_fraction_normal_images,normal_image_false_positive_rate,normal_false_positive_images,normal_image_count,image_precision,image_recall,image_f1,threshold
0.5604105244441504,0.3892849551624893,0.7576729988707135,0.4446456692913386,0.5189206397148467,0.6921005385996409,11,1.8333003055045735e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.05
0.5618929836187356,0.39071708657164994,0.7875457008649147,0.436751968503937,0.5269719070076286,0.7378828068483241,11,1.769347969266042e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.1
0.561923912718641,0.3907469971084366,0.8042184502205766,0.4318241469816273,0.5310951816757349,0.7335209946047384,11,1.748030523853198e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.15
0.5618062639070012,0.39063322959061525,0.8163783506573105,0.42826115485564303,0.5338995265529181,0.7430975545621877,11,1.748030523853198e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.2
0.5610040231950838,0.38985795112555677,0.8249926761855026,0.42500656167979,0.5355302493806281,0.7493202827623708,11,1.748030523853198e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.25
0.5604120946110704,0.38928647046368836,0.8329579579579579,0.422250656167979,0.5371467835640217,0.747546346782988,11,1.7267130784403544e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.3
0.5597550306211724,0.3886526545984692,0.8396325459317585,0.41981627296587926,0.538378227785112,0.7458926615553122,11,1.7267130784403544e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.35
0.5589634765187362,0.38788987469130154,0.8458255215604931,0.4174015748031496,0.539571555375024,0.7467453567089047,11,1.7053956330275105e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.4
0.5579618396382486,0.38692584910393607,0.8514035678222821,0.4149475065616798,0.5405313279083839,0.7431724137931035,11,1.6840781876146665e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.45
0.5568567353772289,0.3858637940030077,0.8567009185314399,0.41248687664041994,0.5410214515709025,0.7406587323553834,11,1.6840781876146665e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.5
0.5558272933434123,0.3848759160046801,0.8621878879845496,0.41010498687664043,0.5414647507117821,0.7380422691879867,11,1.6414432967889788e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.55
0.5546470525225836,0.3837450592885375,0.867143016635034,0.40771653543307085,0.5417455836684509,0.7374581939799331,11,1.620125851376135e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.6
0.5529817644159685,0.3821525885558583,0.8717332956632293,0.4049212598425197,0.5414808412268866,0.7352530053117138,11,1.620125851376135e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.65
0.551425409990914,0.3806675981990374,0.8766482652098052,0.40221128608923884,0.5416201257555726,0.7340991874474643,11,1.5774909605504473e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.7
0.5495382335399686,0.37887123000915823,0.8823196564331728,0.39903543307086614,0.5414513124513399,0.7306555130886276,11,1.5561735151376032e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.75
0.5469842538275731,0.37644757482391616,0.8878456458935204,0.39524278215223096,0.5407902763649739,0.7265093383523962,11,1.5135386243119156e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.8
0.5440062118893736,0.37363223410129,0.8950326895618848,0.39075459317585304,0.540200773031093,0.721030042918455,11,1.4495862880733838e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.85
0.5393148735707345,0.3692204868883158,0.9042728971385333,0.38423884514435697,0.5388643813232631,0.7174785100286533,11,1.42826884266054e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.9
0.5307396554620281,0.36122914324549205,0.918550939983203,0.3731824146981627,0.5357618775061488,0.7193569993302076,11,1.3429990610091645e-06,0.003194888178913738,1,313,0.9629629629629629,0.7027027027027027,0.8125,0.95
